uid,order_no,date,qty,price,genre,author
79329231,10573,2023-11-09,11,1.5,Westerns,
88142852,10574,2023-11-09,1,7.48,Memoirs,"Klipfel, Melissa"
88142852,10574,2023-11-09,1,15.5,Large Print,"Sparks, Nicholas"
88142852,10574,2023-11-09,1,9.99,Large Print,"Doerr, Anthony"
8521927,10575,2023-11-09,1,7.5,Science Fiction,"Ingermanson, R. S."
8521927,10575,2023-11-09,1,7.5,Science Fiction,"Ingermanson, R. S."
8521927,10575,2023-11-09,1,7.5,Science Fiction,"Ingermanson, R. S."
97584421,10576,2023-11-09,1,8.5,Horror,"King, Stephen"
88757520,10577,2023-11-09,1,40.0,American History,"Paolini, Christopher"
50202324,10578,2023-11-10,1,4.0,Mystery,"Martin, Kat"
50202324,10578,2023-11-10,1,5.0,Romance,"Martin, Kat"
50202324,10578,2023-11-10,1,4.5,Mystery,"Martin, Kat"
60324795,10579,2023-11-10,1,5.0,Mystery,"Jance, J. A"
60324795,10579,2023-11-10,1,5.0,Mystery,"Jance, J. A"
60324795,10579,2023-11-10,1,5.0,Mystery,"Jance, J. A"
60324795,10579,2023-11-10,1,5.0,Mystery,"Sandford, John"
60324795,10579,2023-11-10,1,8.5,Mystery,"Sandford, John"
60324795,10579,2023-11-10,1,7.99,Mystery,"Baldacci, David"
60324795,10579,2023-11-10,1,5.0,Mystery,"Grisham, John"
60324795,10579,2023-11-10,1,5.0,American History,"Sandford, John"
60324795,10579,2023-11-10,1,5.0,Mystery,"Sandford, John"
60324795,10579,2023-11-10,1,9.0,Mystery,"Grisham, John"
60324795,10579,2023-11-10,1,8.5,Mystery,"Grisham, John"
25875294,10580,2023-11-10,1,7.98,Gardening,"Binetti, Marianne,Williamson, Don"
7780691,10581,2023-11-10,1,5.0,Fiction,"Sparks, Nicholas"
7780691,10581,2023-11-10,1,3.5,Mystery,"Braun, Lilian Jackson"
7780691,10581,2023-11-10,1,4.0,Mystery,"Evanovich, Janet"
7780691,10581,2023-11-10,1,4.0,Romance,"Michaels, Fern"
7780691,10581,2023-11-10,1,5.0,Romance,"Roberts, Nora"
7780691,10581,2023-11-10,1,8.48,Romance,"Michaels, Fern"
7780691,10581,2023-11-10,1,10.5,Christian Fiction,"Pella, Judith,Peterson, Tracie"
7780691,10581,2023-11-10,1,8.99,Fiction,"Moriarty, Liane"
7780691,10581,2023-11-10,1,9.0,Fiction,"Moriarty, Liane"
7780691,10581,2023-11-10,1,8.0,Fiction,"Moriarty, Liane"
7780691,10581,2023-11-10,1,6.5,Christian Fiction,"Peterson, Tracie,Miller, Judith McCoy"
7780691,10581,2023-11-10,1,6.5,Christian Fiction,"Peterson, Tracie,Miller, Judith McCoy"
7780691,10581,2023-11-10,1,6.5,Christian Fiction,"Peterson, Tracie,Miller, Judith"
7780691,10581,2023-11-10,1,5.0,Romance,"Roberts, Nora"
7780691,10581,2023-11-10,1,4.0,Romance,"Michaels, Fern"
7780691,10581,2023-11-10,1,3.5,Mystery,"Braun, Lilian Jackson"
53769497,10582,2023-11-10,1,4.0,Romance,"Woods, Sherryl"
53769497,10582,2023-11-10,1,4.0,Romance,"Carr, Robyn"
53769497,10582,2023-11-10,1,5.0,Romance,"Carr, Robyn"
53769497,10582,2023-11-10,1,4.99,Romance,"Carr, Robyn"
53769497,10582,2023-11-10,1,4.5,Romance,"Carr, Robyn"
53769497,10582,2023-11-10,1,4.5,Romance,"Carr, Robyn"
53769497,10582,2023-11-10,1,4.0,Romance,"Carr, Robyn"
53769497,10582,2023-11-10,1,4.0,Romance,"Carr, Robyn"
53769497,10582,2023-11-10,1,3.5,Fiction,"Woods, Sherryl"
53769497,10582,2023-11-10,1,4.5,Romance,"Woods, Sherryl"
53769497,10582,2023-11-10,1,4.0,Romance,"Woods, Sherryl"
53769497,10582,2023-11-10,1,4.0,Romance,"Woods, Sherryl"
53769497,10582,2023-11-10,1,5.0,Romance,"Carr, Robyn"
53769497,10582,2023-11-10,1,8.5,Romance,"Carr, Robyn"
53769497,10582,2023-11-10,1,8.5,Romance,"Carr, Robyn"
53769497,10582,2023-11-10,1,4.0,Romance,"Woods, Sherryl"
53769497,10582,2023-11-10,1,4.5,Romance,"Woods, Sherryl"
53769497,10582,2023-11-10,1,4.5,Romance,"Woods, Sherryl"
53769497,10582,2023-11-10,1,5.0,Romance,"Carr, Robyn"
45731051,10583,2023-11-10,1,8.0,Mystery,"Hoag, Tami"
45731051,10583,2023-11-10,1,5.0,Mystery,"Dodd, Christina"
45731051,10583,2023-11-10,1,9.0,Fiction,"Sparks, Nicholas"
27389362,10584,2023-11-10,1,5.0,Classics,"Golding, William"
15391711,10585,2023-11-10,1,4.0,Westerns,"Braun, Matt"
15391711,10585,2023-11-10,1,3.5,Westerns,"Braun, Matt"
15391711,10585,2023-11-10,1,3.5,Westerns,"Braun, Matt"
15391711,10585,2023-11-10,1,1.25,Westerns,"Blakely, Mike"
15391711,10585,2023-11-10,1,3.0,Westerns,"Brandt, Lyle"
15391711,10585,2023-11-10,1,3.25,Westerns,"Braun, Matt"
15391711,10585,2023-11-10,1,1.12,Westerns,"Bonham, Frank"
15391711,10585,2023-11-10,1,3.0,Westerns,"Brandvold, Peter"
15391711,10585,2023-11-10,1,3.0,Westerns,"Brandvold, Peter"
15391711,10585,2023-11-10,1,1.12,Westerns,"braun, Matthew"
15391711,10585,2023-11-10,1,4.0,Westerns,"Braun, Matt"
72542712,10586,2023-11-10,1,4.0,Kid's Chapter Books,"Alifirenka, Caitlin"
72542712,10586,2023-11-10,1,4.0,Kid's Chapter Books,"Moriarty, Jaclyn"
72542712,10586,2023-11-10,1,4.0,Kid's Chapter Books,"Welford, Ross"
25875294,10587,2023-11-10,1,5.0,Classics,"Twain, Mark"
25875294,10587,2023-11-10,1,5.0,Classics,"Golding, William"
94832624,10588,2023-11-10,1,3.0,Science Fiction,"Carey, Diane"
10270455,10589,2023-11-10,1,9.0,Fiction,"Andrews, Mary Kay"
10270455,10589,2023-11-10,1,6.99,Westerns,
44293796,10590,2023-11-10,1,11.0,Sports,"Angier, Bradford"
44293796,10590,2023-11-10,1,4.0,Fiction,"Kay, Guy Gavriel"
69677601,10591,2023-11-10,1,4.5,Westerns,"Johnstone, William W."
69677601,10591,2023-11-10,1,4.5,Westerns,"Johnstone, William W.,Johnstone, J.A."
12505616,10592,2023-11-10,1,6.99,Classics,"Sturlson, Snorri"
12505616,10592,2023-11-10,1,5.0,Classics,
12505616,10592,2023-11-10,1,12.5,Science Fiction,"Hughes, Rian"
39671462,10593,2023-11-11,1,4.5,Mystery,"Barr, Nevada"
39671462,10593,2023-11-11,2,3.0,Westerns,
25875294,10594,2023-11-11,1,4.0,Horror,"Little, Bentley"
70871166,10595,2023-11-11,1,4.5,Romance,"Anderson, Catherine"
70871166,10595,2023-11-11,1,4.0,Romance,"Anderson, Catherine"
70871166,10595,2023-11-11,1,3.99,Romance,"Anderson, Catherine"
70871166,10595,2023-11-11,1,4.5,Romance,"Anderson, Catherine"
60709882,10596,2023-11-11,1,4.5,Romance,"Rayne, Lisa"
60709882,10596,2023-11-11,1,4.0,Romance,"Mallory, Margaret"
60709882,10596,2023-11-11,1,4.0,Romance,"Mallory, Margaret"
12556625,10597,2023-11-11,1,4.0,Young Adult & Teen,"Hunter, Erin"
12556625,10597,2023-11-11,1,4.0,Young Adult & Teen,"Hunter, Erin"
12556625,10597,2023-11-11,1,4.0,Young Adult & Teen,"Hunter, Erin"
12556625,10597,2023-11-11,1,7.5,Young Adult & Teen,"Russell, Rachel Renée"
12556625,10597,2023-11-11,1,7.5,Young Adult & Teen,"Russell, Rachel Renée"
12571703,10598,2023-11-11,1,4.0,Mystery,"Cates, Bailey"
12571703,10598,2023-11-11,1,8.5,Romance,"Douglas, Penelope"
12571703,10598,2023-11-11,1,6.5,Kid's Chapter Books,"Gregory, Kristiana"
12571703,10598,2023-11-11,1,9.5,American History,"Wu, Mike"
12571703,10598,2023-11-11,1,10.0,American History,"Kann, Victoria,Kann, Elizabeth"
12571703,10598,2023-11-11,1,11.0,American History,"Levy, Adir,Levy, Ganit"
20485092,10600,2023-11-11,1,4.0,Mystery,"Higgins, Jack"
20485092,10600,2023-11-11,1,3.99,Mystery,"Higgins, Jack"
20485092,10600,2023-11-11,1,5.0,Mystery,"Higgins, Jack"
20485092,10600,2023-11-11,1,5.0,Mystery,"Cameron, Marc"
20485092,10600,2023-11-11,1,5.0,Mystery,"Cameron, Marc"
20485092,10600,2023-11-11,1,5.0,Mystery,"Flynn, Vince"
20485092,10600,2023-11-11,1,5.5,Mystery,"Jance, J. A"
20485092,10600,2023-11-11,1,6.0,Mystery,"Hough, Jason M."
20485092,10600,2023-11-11,1,4.0,Mystery,"Cussler, Clive"
20485092,10600,2023-11-11,1,5.0,Mystery,"Byrne, James"
20485092,10600,2023-11-11,1,5.0,Mystery,"Flynn, Vince,Mills, Kyle"
85192935,10601,2023-11-11,1,14.99,Drama ,
85192935,10601,2023-11-11,1,8.5,Mystery,"Danziger, Danny"
97584421,10602,2023-11-11,1,12.0,Horror,"author, unknown"
97790273,10603,2023-11-11,1,4.0,,
97790273,10603,2023-11-11,1,3.99,Mystery,"Hearst, Patricia,Biddle, Cordelia Frances"
97790273,10603,2023-11-11,1,5.99,Mystery,"MARTIN, FAITH"
97790273,10603,2023-11-11,1,4.0,Mystery,"Page, Katherine Hall"
71102573,10604,2023-11-11,1,14.0,Psychology,"Gupta M.D., Sanjay"
72015766,10605,2023-11-11,1,4.0,Westerns,"Braun, Matt"
72015766,10605,2023-11-11,1,4.5,Westerns,"Johnstone, William W.,Johnstone, J.A."
72015766,10605,2023-11-11,3,2.99,Westerns,
50295562,10606,2023-11-11,1,9.99,Memoirs,"Springsteen, Bruce"
32713701,10607,2023-11-11,1,8.5,Horror,"Hendrix, Grady"
32713701,10607,2023-11-11,1,9.0,Memoirs,"Jessop, Carolyn,Palmer, Laura"
95367286,10608,2023-11-11,1,4.99,Stickers,
95367286,10608,2023-11-11,1,4.99,Stickers,
95367286,10608,2023-11-11,1,8.5,Historical Fiction,"Moreno-Garcia, Silvia"
95367286,10608,2023-11-11,1,7.98,Fiction,"Hosseini, Khaled"
95367286,10608,2023-11-11,1,5.0,Kid's Board Books,"Ferrie, Chris"
78054615,10609,2023-11-11,1,5.5,Mystery,"Grafton, Sue"
78054615,10609,2023-11-11,1,8.5,Mystery,"Hiaasen, Carl"
78054615,10609,2023-11-11,1,9.99,Mystery,"Dobyns, Stephen"
78054615,10609,2023-11-11,1,5.0,Mystery,"Child, Lee"
78054615,10609,2023-11-11,1,4.0,Mystery,"Parker, Robert B."
50099627,10610,2023-11-11,1,4.0,Mystery,"Casey, Elizabeth Lynn"
50099627,10610,2023-11-11,1,4.0,Mystery,"Casey, Elizabeth Lynn"
50099627,10610,2023-11-11,1,3.99,Mystery,"MacLeod, Charlotte"
50099627,10610,2023-11-11,1,3.0,Mystery,"MacLeod, Charlotte"
50099627,10610,2023-11-11,1,4.0,Mystery,"McLaughlin, Staci"
50099627,10610,2023-11-11,1,4.0,Mystery,"McLaughlin, Staci"
50099627,10610,2023-11-11,1,7.5,Mystery,"Fleisher, Steele"
85803398,10611,2023-11-11,1,5.0,Kid's Non Fiction ,"Beaumont, Mary Richards"
85803398,10611,2023-11-11,1,5.0,Kid's Non Fiction ,"Criswell, Patti Kelley"
85803398,10611,2023-11-11,1,6.5,Kid's Non Fiction ,"Schaefer, Valorie"
19336718,10612,2023-11-13,1,5.0,True Crime,"Rule, Ann"
19336718,10612,2023-11-13,1,4.5,True Crime,"Rule, Ann"
60541505,10613,2023-11-13,1,28.99,Mystery,"Child, Lee,Child, Andrew"
43056736,10614,2023-11-13,1,5.0,Mystery,"Child, Lee"
43056736,10614,2023-11-13,1,4.5,Mystery,"Robb, J. D."
43056736,10614,2023-11-13,1,5.0,Mystery,"Robb, J. D."
86999908,10615,2023-11-13,1,2.5,Kid's Chapter Books,"Meadows, Daisy"
86999908,10615,2023-11-13,1,13.98,Fiction,"Buffett, Jimmy"
86999908,10615,2023-11-13,1,8.0,Kid's Picture Books,"McBratney, Sam"
86999908,10615,2023-11-13,1,10.0,Kid's Picture Books,"Bowen, Anne"
86999908,10615,2023-11-13,1,2.99,Westerns,
86999908,10615,2023-11-13,1,6.0,Mystery,"Fite, Ken"
86999908,10615,2023-11-13,1,6.0,Mystery,"Fite, Ken"
86999908,10615,2023-11-13,1,6.0,Mystery,"Fite, Ken"
86999908,10615,2023-11-13,1,1.99,Westerns,
39401830,10616,2023-11-13,1,5.5,Mystery,"Flynn, Vince,Mills, Kyle"
39401830,10616,2023-11-13,1,5.0,Mystery,"Connelly, Michael"
39401830,10616,2023-11-13,1,6.0,American History,"Greaney, Mark"
39401830,10616,2023-11-13,1,6.0,Mystery,"Greaney, Mark,Rawlings IV  USMC, LtCol H. Ripley"
39401830,10616,2023-11-13,1,10.0,Mystery,"Connelly, Michael"
64543048,10617,2023-11-13,1,9.5,Mystery,"Krueger, William Kent"
51713386,10618,2023-11-13,1,7.98,American History,"McMurtry, Larry"
51713386,10618,2023-11-13,1,3.0,Westerns,"Hirt, Douglas"
51713386,10618,2023-11-13,1,2.99,Westerns,
88749310,10620,2023-11-13,1,5.0,Westerns,"Johnstone, William W.,Johnstone, J.A."
88749310,10620,2023-11-13,1,4.5,Westerns,"Johnstone, William W,Johnstone, J.A."
88749310,10620,2023-11-13,1,4.5,Westerns,"Johnstone, William W.,Johnstone, J.A."
88749310,10620,2023-11-13,1,4.5,Westerns,"Johnstone, William W.,Johnstone, J.A."
53867513,10621,2023-11-13,1,7.76,Mystery,
53867513,10621,2023-11-13,1,9.5,Mystery,"Connelly, Michael"
53867513,10621,2023-11-13,1,9.5,Mystery,"Penny, Louise"
65615539,10622,2023-11-13,1,3.5,American History,"Hunter, Erin"
65615539,10622,2023-11-13,1,3.5,American History,"Hunter, Erin"
65615539,10622,2023-11-13,1,10.0,American History,"Riordan, Rick"
31950497,10623,2023-11-13,1,5.99,Art,"Noble, Marty"
97569077,10624,2023-11-13,1,3.0,American History,"Baldacci, David"
97569077,10624,2023-11-13,1,5.0,American History,"Sandford, John"
97569077,10624,2023-11-13,1,5.0,Mystery,"Grisham, John"
97569077,10624,2023-11-13,1,5.0,Mystery,"Thor, Brad"
97569077,10624,2023-11-13,1,5.0,Mystery,"Child, Lee"
97569077,10624,2023-11-13,1,5.0,Mystery,"Baldacci, David"
97569077,10624,2023-11-13,1,8.5,American History,"Koontz, Dean"
97569077,10624,2023-11-13,1,15.0,Mystery,"Coben, Harlan"
92655096,10625,2023-11-13,1,14.0,Games,"Harrington, Dan,Robertie, Bill"
92655096,10625,2023-11-13,1,7.5,Games,"Duke, Annie,Diamond, David"
82526764,10626,2023-11-14,1,4.5,Romance,"Ross, JoAnn"
82526764,10626,2023-11-14,1,4.99,Romance,"Ross, JoAnn"
82526764,10626,2023-11-14,1,5.0,Romance,"Ross, JoAnn"
82526764,10626,2023-11-14,1,4.0,Romance,"Roberts, Sheila"
82526764,10626,2023-11-14,1,8.5,Romance,"Roberts, Sheila"
82526764,10626,2023-11-14,1,8.0,Romance,"Noble, Shelley"
82526764,10626,2023-11-14,1,8.5,Romance,"Mallery, Susan"
82526764,10626,2023-11-14,1,8.99,Fiction,"Mallery, Susan"
44634988,10627,2023-11-14,1,6.0,Westerns,
44634988,10627,2023-11-14,1,5.0,Romance,"Yates, Maisey"
2292489,10628,2023-11-14,1,5.0,Mystery,"Gardner, Lisa"
2292489,10628,2023-11-14,1,4.0,Mystery,"Gardner, Lisa"
2292489,10628,2023-11-14,1,8.5,Mystery,"Gardner, Lisa"
97843788,10629,2023-11-14,1,5.0,Mystery,"Coben, Harlan"
97843788,10629,2023-11-14,1,4.99,Mystery,"Child, Lee"
97843788,10629,2023-11-14,1,8.5,Mystery,"Baldacci, David"
97843788,10629,2023-11-14,1,8.0,Kid's Non Fiction ,"Eastman, P D"
7311109,10630,2023-11-15,1,9.0,Mystery,"Patterson, James,Barker, J. D."
7311109,10630,2023-11-15,1,8.5,Mystery,"Patterson, James"
7311109,10630,2023-11-15,1,4.0,Mystery,"Patterson, James,Paetro, Maxine"
7311109,10630,2023-11-15,1,5.0,Mystery,"Patterson, James,Ellis, David"
92592926,10631,2023-11-15,1,3.99,Kid's Non Fiction ,"Waters,"
92592926,10631,2023-11-15,1,7.5,Gardening,"Gladstar, Rosemary"
76861468,10632,2023-11-15,1,5.0,Romance,"Roberts, Nora"
76861468,10632,2023-11-15,1,8.0,Romance,"Brooks, Alyssa"
22115980,10633,2023-11-15,1,15.0,Collectibles,"CHRISTIE, AGATHA"
22115980,10633,2023-11-15,1,8.5,Science Fiction,"Adams, Douglas"
22115980,10633,2023-11-15,1,9.98,Mystery,"Chase, Marlene"
54704534,10634,2023-11-15,1,4.5,Romance,"Wiggs, Susan,Morgan, Sarah"
54704534,10634,2023-11-15,1,8.0,Romance,"Morgan, Sarah"
97584421,10635,2023-11-15,1,9.99,Westerns,
86462112,10636,2023-11-15,1,5.0,Mystery,"Jance, J. A"
86462112,10636,2023-11-15,1,4.99,Mystery,"Evanovich, Janet"
86462112,10636,2023-11-15,1,5.0,Mystery,"Jance, J.A."
86462112,10636,2023-11-15,1,9.99,Mystery,"Evanovich, Janet"
86462112,10636,2023-11-15,1,9.99,Mystery,"Evanovich, Janet"
418935,10637,2023-11-15,1,3.75,Mystery,"Margolin, Phillip M."
418935,10637,2023-11-15,1,4.0,Mystery,"Margolin, Phillip M."
418935,10637,2023-11-15,1,5.0,Mystery,"Kellerman, Faye"
418935,10637,2023-11-15,1,4.0,Mystery,"Jance, J.A."
39503732,10638,2023-11-15,1,3.99,Science Fiction,"Asimov, Isaac"
52451829,10639,2023-11-16,1,5.0,Mystery,"Child, Lee"
52451829,10639,2023-11-16,1,5.0,Mystery,"Patterson, James,Ledwidge, Michael"
52451829,10639,2023-11-16,1,5.0,Mystery,"Grisham, John"
11976011,10640,2023-11-16,1,4.0,Mystery,"Kelly, Diane"
11976011,10640,2023-11-16,1,3.75,Mystery,"Jance, J.A."
11976011,10640,2023-11-16,1,5.0,Mystery,"Baldacci, David"
11976011,10640,2023-11-16,1,5.0,Mystery,"Baldacci, David"
11976011,10640,2023-11-16,1,5.0,Westerns,
70354782,10641,2023-11-16,1,4.0,Horror,"Laymon, Richard"
70354782,10641,2023-11-16,1,10.5,Horror,"King, Stephen"
70354782,10641,2023-11-16,1,4.0,Science Fiction,"Little, Bentley"
70354782,10641,2023-11-16,1,4.0,Horror,"Little, Bentley"
70354782,10641,2023-11-16,1,4.0,Horror,"Little, Bentley"
70354782,10641,2023-11-16,1,4.0,Horror,"Little, Bentley"
70354782,10641,2023-11-16,1,3.0,Horror,"Little, Bentley"
55103282,10642,2023-11-16,1,17.0,Young Adult & Teen,"Maas, Sarah J."
55103282,10642,2023-11-16,1,19.0,Young Adult & Teen,"Maas, Sarah J."
55103282,10642,2023-11-16,1,19.0,Young Adult & Teen,"Maas, Sarah J."
55103282,10642,2023-11-16,1,9.5,Romance,"Score, Lucy"
55103282,10642,2023-11-16,1,10.99,Horror,"Lovecraft, H.P."
71193502,10643,2023-11-16,1,9.5,Mystery,"Baldacci, David"
89452844,10644,2023-11-16,1,5.0,Mystery,"Dobyns, Stephen"
89452844,10644,2023-11-16,1,4.0,Romance,"Macomber, Debbie"
89452844,10644,2023-11-16,1,4.0,Romance,"Macomber, Debbie"
26174846,10645,2023-11-16,1,3.0,American History,"Spindler, Erica"
26174846,10645,2023-11-16,1,5.0,Romance,"Howard, Linda"
65464571,10647,2023-11-16,1,5.0,Mystery,"Cussler, Clive,Morrison, Boyd"
65464571,10647,2023-11-16,1,5.0,Mystery,"Thor, Brad"
65464571,10647,2023-11-16,1,5.0,Mystery,"Child, Lee,Child, Andrew"
65464571,10647,2023-11-16,1,5.5,Mystery,"Cussler, Clive,Cussler, Dirk"
65464571,10647,2023-11-16,1,5.0,Mystery,"Cussler, Clive,Cussler, Dirk"
65464571,10647,2023-11-16,1,5.0,Mystery,"Cussler, Clive,Brown, Graham"
64904504,10648,2023-11-16,1,5.0,Mystery,"Coben, Harlan"
64904504,10648,2023-11-16,1,9.99,Mystery,"Coben, Harlan"
59867234,10649,2023-11-16,1,4.5,Romance,"Steel, Danielle"
59867234,10649,2023-11-16,1,8.5,Romance,"Hannah, Kristin"
59867234,10649,2023-11-16,1,9.99,Fiction,"Hilderbrand, Elin"
59867234,10649,2023-11-16,1,9.99,Fiction,"Hilderbrand, Elin"
35063476,10650,2023-11-17,1,5.0,Mystery,"Coben, Harlan"
35063476,10650,2023-11-17,1,5.0,Mystery,"Brown, Sandra"
35063476,10650,2023-11-17,1,5.0,American History,"Jackson, Lisa"
44437961,10651,2023-11-17,1,5.0,Mystery,"Connelly, Michael"
44437961,10651,2023-11-17,1,5.5,Mystery,"Thor, Brad"
44437961,10651,2023-11-17,1,5.5,Mystery,"Baldacci, David"
44437961,10651,2023-11-17,1,5.0,Mystery,"Baldacci, David"
44437961,10651,2023-11-17,1,7.5,Mystery,"Flynn, Vince"
44437961,10651,2023-11-17,1,12.0,Historical Fiction,"Follett, Ken"
48228459,10652,2023-11-17,1,4.99,Mystery,"Sandford, John"
48228459,10652,2023-11-17,1,5.0,Mystery,"Sandford, John"
48228459,10652,2023-11-17,1,5.0,Mystery,"Sandford, John"
48228459,10652,2023-11-17,1,5.0,Mystery,"Sandford, John"
48228459,10652,2023-11-17,1,5.0,Mystery,"Sandford, John"
48228459,10652,2023-11-17,1,5.0,Mystery,"Sandford, John"
52248610,10653,2023-11-17,1,29.99,Fantasy,"Yarros, Rebecca"
52248610,10653,2023-11-17,1,19.0,Young Adult & Teen,"Maas, Sarah J."
4872627,10654,2023-11-17,1,12.5,World History,"Zacks, Richard"
4872627,10654,2023-11-17,1,8.98,Psychology,"Ekman, Paul"
4872627,10654,2023-11-17,1,12.0,World History,"Wilkinson, Toby"
25875294,10655,2023-11-17,1,6.98,Science,"Roach, Mary"
25875294,10655,2023-11-17,1,7.48,Travel Writings,"Lansing, Alfred"
70592290,10656,2023-11-17,1,8.5,Self -Help,"Ambrosini, Melissa"
95650241,10657,2023-11-17,1,4.0,Mystery,"Krentz, Jayne Ann"
95650241,10657,2023-11-17,1,4.5,Romance,"Carr, Robyn"
95650241,10657,2023-11-17,1,6.0,Large Print,"Kelley, Pamela  M."
57642307,10658,2023-11-17,1,3.49,Westerns,"Evans, Tabor"
57642307,10658,2023-11-17,1,3.0,Westerns,"Compton, Ralph"
57642307,10658,2023-11-17,1,2.5,Westerns,"Evans, Tabor"
57642307,10658,2023-11-17,1,2.5,Mystery,"Evans, Tabor"
57642307,10658,2023-11-17,1,2.99,Westerns,
61648814,10659,2023-11-17,1,5.0,Mystery,"Thor, Brad"
61648814,10659,2023-11-17,1,5.0,Mystery,"Flynn, Vince,Mills, Kyle"
61648814,10659,2023-11-17,1,5.0,Mystery,"Flynn, Vince,Mills, Kyle"
61648814,10659,2023-11-17,1,5.0,Mystery,"Jance, J. A"
61648814,10659,2023-11-17,1,5.0,Mystery,"Hauty, Chris"
61648814,10659,2023-11-17,1,5.0,Mystery,"Kellerman, Jonathan"
52336409,10660,2023-11-17,1,5.0,Mystery,"Connelly, Michael"
52336409,10660,2023-11-17,1,5.5,Mystery,"Connelly, Michael"
52336409,10660,2023-11-17,1,5.0,Mystery,"Child, Lee"
52336409,10660,2023-11-17,1,5.5,Mystery,"Box, C. J."
52336409,10660,2023-11-17,1,9.5,Mystery,"Baldacci, David"
52336409,10660,2023-11-17,1,17.0,True Crime,"Grann, David"
52336409,10660,2023-11-17,1,9.5,Mystery,"Connelly, Michael"
88509587,10661,2023-11-18,1,5.0,Mystery,"Sandford, John"
88509587,10661,2023-11-18,1,5.0,Mystery,"Grisham, John"
98591459,10663,2023-11-18,1,7.5,Fiction,"Atwood, Margaret"
98591459,10663,2023-11-18,1,5.0,Mystery,"Baldacci, David"
98591459,10663,2023-11-18,1,5.0,Mystery,"Berry, Steve"
8410146,10664,2023-11-18,1,5.0,Romance,"Daniels, B.J."
8410146,10664,2023-11-18,1,5.0,Romance,"Daniels, B.J."
8410146,10664,2023-11-18,1,7.0,Romance,"Mansell, Jill"
8410146,10664,2023-11-18,1,7.0,Romance,"Mansell, Jill"
71170350,10665,2023-11-18,1,5.5,Mystery,"Lackberg, Camilla;Nunnally Tiina"
48116480,10666,2023-11-18,1,4.0,Fiction,"Johnston, Linda O."
48116480,10666,2023-11-18,1,7.99,Mystery,"King, Laurie R."
70407426,10667,2023-11-18,1,5.0,Mystery,"Kelly, Diane"
70407426,10667,2023-11-18,1,7.98,Mystery,"Larsson, Stieg"
75768027,10668,2023-11-18,1,3.0,Romance,"Macomber, Debbie"
75768027,10668,2023-11-18,1,2.99,Romance,
75367930,10670,2023-11-18,1,4.0,Mystery,"Crais, Robert"
75367930,10670,2023-11-18,1,5.0,Mystery,"Maden, Mike"
75367930,10670,2023-11-18,1,5.0,Mystery,"Maden, Mike"
75367930,10670,2023-11-18,1,5.0,Mystery,"Tanenbaum, Robert K."
25875294,10671,2023-11-18,1,14.99,Architecture,
51378585,10672,2023-11-18,1,6.5,Young Adult & Teen,"Rowling, J. K."
51378585,10672,2023-11-18,1,45.0,Novelty,
83206146,10673,2023-11-18,1,6.0,Kid's Non Fiction ,"Yoder, Eric,Yoder, Natalie"
58196748,10674,2023-11-18,1,3.5,Romance,"Enoch, Suzanne"
58196748,10674,2023-11-18,1,7.99,Romance,"Jackson, K.J."
58196748,10674,2023-11-18,1,4.0,Romance,"Dodd, Christina"
73904854,10675,2023-11-18,1,7.99,Political Biographies,
25875294,10676,2023-11-18,1,6.0,Paranormal Romance,"Patterson, J"
51713386,10677,2023-11-20,1,3.0,Westerns,"Bendell, Don"
51713386,10677,2023-11-20,1,3.0,Westerns,"L'Amour, Louis"
51713386,10677,2023-11-20,1,3.5,Westerns,"L'Amour, Louis"
51713386,10677,2023-11-20,1,3.0,Westerns,"L'Amour, Louis"
51713386,10677,2023-11-20,1,3.0,Mystery,"L'Amour, Louis"
11825869,10680,2023-11-20,1,9.0,Young Adult & Teen,"Miéville, China"
11825869,10680,2023-11-20,1,9.0,Fiction,"Atwood, Margaret"
82462635,10681,2023-11-20,1,4.5,American History,"Koontz, Dean"
